,content,publish_time,s_publish_time,sentiment,1. open,2. high,3. low,4. close,5. volume,same_day_change,same_day_percentage_change,1_day_change,1_day_percentage_change,same_day_accuracy,1_day_accuracy
99,,,2013-10-18 00:00:00+00:00,,184.15,185.96,182.52,183.4,5930800.0,-0.75,-0.0040727667662231876,0.5980000000000132,0.0032712990011050103,,
99,,,2013-10-21 00:00:00+00:00,,183.28,183.39,171.0,172.6,11532100.0,-10.680000000000007,-0.058271497162811034,-10.800000000000011,-0.058887677208287914,,
99,,,2013-10-22 00:00:00+00:00,,170.5,177.78,166.11,171.54,11386700.0,1.039999999999992,0.006099706744867988,-1.0600000000000023,-0.006141367323290847,,
99,,,2013-10-23 00:00:00+00:00,,168.91,171.81,160.15,164.5,13320400.0,-4.409999999999997,-0.02610857853294652,-7.039999999999992,-0.04103999067272934,,
99,,,2013-10-24 00:00:00+00:00,,165.0,174.5,162.8255,173.15,10825700.0,8.150000000000006,0.04939393939393943,8.650000000000006,0.05258358662613993,,
99,,,2013-10-25 00:00:00+00:00,,174.21,174.5,166.8,169.66,7595500.0,-4.550000000000011,-0.026117903679467373,-3.490000000000009,-0.02015593416113204,,
99,,,2013-10-28 00:00:00+00:00,,170.18,170.5,162.2,162.86,7841700.0,-7.319999999999993,-0.043013280056410814,-6.799999999999983,-0.04008016032064121,,
99,,,2013-10-29 00:00:00+00:00,,162.76,165.4458,153.0,164.47,14111700.0,1.710000000000008,0.010506266896043304,1.6099999999999852,0.009885791477342476,,
99,,,2013-10-30 00:00:00+00:00,,164.63,167.6799,158.17,159.22,8401800.0,-5.409999999999997,-0.03286156836542548,-5.25,-0.0319207150240165,,
99,,,2013-10-31 00:00:00+00:00,,155.67,162.44,153.3,159.94,9333800.0,4.27000000000001,0.02742981948994675,0.7199999999999989,0.004522044969224925,,
99,,,2013-11-01 00:00:00+00:00,,163.0,165.9,160.41,162.17,7180600.0,-0.8300000000000125,-0.005092024539877378,2.2299999999999898,0.013942728523196113,,
99,,,2013-11-04 00:00:00+00:00,,165.0,175.3899,164.22,175.2,13120400.0,10.199999999999989,0.06181818181818175,13.030000000000001,0.08034778319047908,,
99,,,2013-11-05 00:00:00+00:00,,180.0,181.43,171.3601,176.81,22467100.0,-3.1899999999999977,-0.01772222222222221,1.6100000000000136,0.009189497716895145,,
99,,,2013-11-06 00:00:00+00:00,,154.81,160.73,146.355,151.16,31071700.0,-3.6500000000000057,-0.023577288288870263,-25.650000000000006,-0.14507098014818165,,
99,,,2013-11-07 00:00:00+00:00,,144.19,145.65,137.62,139.772,22284700.0,-4.418000000000006,-0.030640127609404304,-11.388000000000005,-0.07533739084413871,,
99,,,2013-11-08 00:00:00+00:00,,136.48,140.6,132.32,137.95,22477900.0,1.4699999999999989,0.010770808909730355,-1.8220000000000027,-0.01303551498154143,,
99,,,2013-11-11 00:00:00+00:00,,141.0,145.42,137.1,144.698,13997600.0,3.6980000000000075,0.026226950354609983,6.748000000000019,0.04891627401232346,,
99,,,2013-11-12 00:00:00+00:00,,144.69,144.7,136.18,137.8,14985200.0,-6.889999999999986,-0.047619047619047526,-6.897999999999996,-0.0476717024423281,,
99,,,2013-11-13 00:00:00+00:00,,140.84,142.37,136.3425,138.7,12658300.0,-2.140000000000015,-0.015194547003692237,0.8999999999999773,0.006531204644411925,,
99,,,2013-11-14 00:00:00+00:00,,138.92,140.4,134.111,137.6,12203700.0,-1.3199999999999932,-0.009501871580765861,-1.0999999999999943,-0.007930785868781487,,
99,,,2013-11-15 00:00:00+00:00,,136.85,137.95,134.35,135.45,9900200.0,-1.4000000000000057,-0.010230179028133035,-2.1500000000000057,-0.015625,,
99,,,2013-11-18 00:00:00+00:00,,135.27,135.45,119.61,121.58,23138200.0,-13.690000000000012,-0.10120499741258232,-13.86999999999999,-0.10239940937615355,,
99,,,2013-11-19 00:00:00+00:00,,119.43,129.0,119.22,126.09,19816200.0,6.659999999999997,0.055764883195177056,4.510000000000005,0.03709491692712619,,
99,,,2013-11-20 00:00:00+00:00,,126.08,127.45,119.06,121.11,13849600.0,-4.969999999999999,-0.03941941624365481,-4.980000000000004,-0.03949559838210803,,
99,,,2013-11-21 00:00:00+00:00,,122.89,124.789,120.25,122.1,11903800.0,-0.7900000000000063,-0.006428513304581384,0.9899999999999949,0.008174386920980936,,
99,,,2013-11-22 00:00:00+00:00,,121.58,122.75,117.93,121.38,11096700.0,-0.20000000000000284,-0.0016450074025333348,-0.7199999999999989,-0.005896805896805857,,
99,,,2013-11-25 00:00:00+00:00,,124.5,125.84,120.3,120.84,10267300.0,-3.6599999999999966,-0.029397590361445756,-0.539999999999992,-0.004448838358872886,,
99,,,2013-11-26 00:00:00+00:00,,119.38,122.72,116.1,120.5,13885500.0,1.1200000000000045,0.009381805997654587,-0.3400000000000034,-0.002813637868255614,,
99,,,2013-11-27 00:00:00+00:00,,121.6,126.95,119.52,126.94,12367600.0,5.340000000000003,0.04391447368421056,6.439999999999998,0.05344398340248957,,
99,,,2013-11-29 00:00:00+00:00,,129.77,130.59,126.98,127.28,9716200.0,-2.490000000000009,-0.019187793789011396,0.3400000000000034,0.002678430754687211,,
99,,,2013-12-02 00:00:00+00:00,,126.35,128.55,123.931,124.17,7751200.0,-2.1799999999999926,-0.017253660466956807,-3.1099999999999994,-0.024434318038969227,,
99,,,2013-12-03 00:00:00+00:00,,132.68,144.94,131.59,144.7,25682400.0,12.019999999999982,0.0905939101597828,20.529999999999987,0.16533784327937484,,
99,,,2013-12-04 00:00:00+00:00,,144.32,144.43,137.13,138.95,13147700.0,-5.3700000000000045,-0.03720898004434593,-5.75,-0.039737387698686955,,
99,,,2013-12-05 00:00:00+00:00,,140.15,143.35,139.5,140.48,9288400.0,0.3299999999999841,0.002354620049946372,1.5300000000000011,0.011011155091759539,,
99,,,2013-12-06 00:00:00+00:00,,141.51,142.49,136.3,137.36,7909600.0,-4.149999999999977,-0.029326549360469065,-3.119999999999976,-0.02220956719817746,,
99,,,2013-12-09 00:00:00+00:00,,137.0,141.7,134.21,141.6,9061500.0,4.599999999999994,0.033576642335766384,4.239999999999981,0.030867792661618987,,
99,,,2013-12-10 00:00:00+00:00,,140.05,145.87,139.86,142.19,10748200.0,2.1399999999999864,0.015280257051053096,0.5900000000000034,0.004166666666666652,,
99,,,2013-12-11 00:00:00+00:00,,141.88,143.05,139.49,139.65,7137800.0,-2.2299999999999898,-0.015717507753030657,-2.539999999999992,-0.017863422181587985,,
99,,,2013-12-12 00:00:00+00:00,,139.7,148.24,138.53,147.47,10767800.0,7.77000000000001,0.05561918396564074,7.819999999999993,0.05599713569638376,,
99,,,2013-12-13 00:00:00+00:00,,148.05,151.8,147.32,147.654,10591900.0,-0.396000000000015,-0.002674772036474265,0.1839999999999975,0.0012477113989286526,,
99,,,2013-12-16 00:00:00+00:00,,148.48,150.43,146.1,147.94,6675300.0,-0.539999999999992,-0.0036368534482758086,0.28600000000000136,0.0019369607325232518,,
99,,,2013-12-17 00:00:00+00:00,,147.58,154.63,146.3235,152.46,10495000.0,4.8799999999999955,0.033066811221032624,4.52000000000001,0.030552926862241536,,
99,,,2013-12-18 00:00:00+00:00,,152.24,154.9,145.95,147.98,11581900.0,-4.260000000000019,-0.027982133473463077,-4.480000000000018,-0.02938475665748408,,
99,,,2013-12-19 00:00:00+00:00,,146.9,147.0,139.1,140.72,12740000.0,-6.180000000000007,-0.04206943498978902,-7.259999999999991,-0.04906068387619944,,
99,,,2013-12-20 00:00:00+00:00,,141.58,144.35,141.58,143.24,7412600.0,1.6599999999999966,0.01172481988981492,2.5200000000000102,0.01790790221716887,,
99,,,2013-12-23 00:00:00+00:00,,144.85,146.24,142.601,143.55,5385500.0,-1.299999999999983,-0.008974801518812447,0.3100000000000023,0.002164199944149736,,
99,,,2013-12-24 00:00:00+00:00,,150.0,154.97,149.82,151.41,9941500.0,1.4099999999999966,0.009399999999999978,7.859999999999985,0.054754440961337414,,
99,,,2013-12-26 00:00:00+00:00,,155.04,158.0,154.29,155.5,7129500.0,0.46000000000000796,0.002966976264189938,4.090000000000003,0.027012746846311275,,
99,,,2013-12-27 00:00:00+00:00,,155.3,155.4999,150.8,151.12,5460200.0,-4.180000000000007,-0.026915647134578276,-4.3799999999999955,-0.028167202572347283,,
99,,,2013-12-30 00:00:00+00:00,,151.12,154.81,150.75,152.44,4467500.0,1.3199999999999932,0.008734780307040717,1.3199999999999932,0.00873478030704078,,
99,,,2013-12-31 00:00:00+00:00,,152.32,153.2,148.661,150.429,4262400.0,-1.8909999999999911,-0.01241465336134448,-2.0109999999999957,-0.013192075570716333,,
99,,,2014-01-02 00:00:00+00:00,,149.8,152.4769,146.55,150.1,6188400.0,0.29999999999998295,0.0020026702269691785,-0.32900000000000773,-0.002187078289425659,,
99,,,2014-01-03 00:00:00+00:00,,150.0,152.19,148.601,149.56,4695000.0,-0.4399999999999977,-0.002933333333333318,-0.539999999999992,-0.003597601598933964,,
99,,,2014-01-06 00:00:00+00:00,,150.0,150.4,145.24,147.0,5361100.0,-3.0,-0.02,-2.5600000000000023,-0.017116876170098938,,
99,,,2014-01-07 00:00:00+00:00,,147.62,150.4,145.25,149.36,5034100.0,1.740000000000009,0.011787020728898584,2.3600000000000136,0.016054421768707527,,
99,,,2014-01-08 00:00:00+00:00,,148.85,153.7,148.76,151.28,6163200.0,2.430000000000007,0.01632515955660065,1.9199999999999875,0.012854847348687581,,
99,,,2014-01-09 00:00:00+00:00,,152.5,153.43,146.85,147.53,5382000.0,-4.969999999999999,-0.03259016393442622,-3.75,-0.024788471708090953,,
99,,,2014-01-10 00:00:00+00:00,,148.46,148.9,142.25,145.7199,7446100.0,-2.7401000000000124,-0.01845682338677093,-1.8101000000000056,-0.012269368941910108,,
99,,,2014-01-13 00:00:00+00:00,,145.78,147.0,137.82,139.34,6316100.0,-6.439999999999998,-0.04417615585128274,-6.379899999999992,-0.04378194055856466,,
99,,,2014-01-14 00:00:00+00:00,,140.5,162.0,136.671,161.27,27607000.0,20.77000000000001,0.14782918149466198,21.930000000000007,0.15738481412372618,,
99,,,2014-01-15 00:00:00+00:00,,168.45,172.23,162.1,164.13,20465600.0,-4.319999999999993,-0.0256455921638468,2.859999999999985,0.01773423451354872,,
99,,,2014-01-16 00:00:00+00:00,,162.5,172.7,162.4,170.97,11959400.0,8.469999999999999,0.05212307692307692,6.840000000000003,0.04167428258088113,,
99,,,2014-01-17 00:00:00+00:00,,170.19,173.2,167.95,170.01,9206200.0,-0.18000000000000682,-0.0010576414595452543,-0.960000000000008,-0.005615020178978858,,
99,,,2014-01-21 00:00:00+00:00,,171.24,177.29,170.81,176.68,9734700.0,5.439999999999998,0.031768278439616895,6.670000000000016,0.03923298629492389,,
99,,,2014-01-22 00:00:00+00:00,,177.81,180.319,174.76,178.56,7022600.0,0.75,0.004217985490129914,1.8799999999999955,0.010640706361783936,,
99,,,2014-01-23 00:00:00+00:00,,177.23,182.38,173.42,181.5,7867400.0,4.27000000000001,0.024092986514698475,2.9399999999999977,0.016465053763440762,,
99,,,2014-01-24 00:00:00+00:00,,177.85,180.48,173.531,174.6,7664300.0,-3.25,-0.018273826258082656,-6.900000000000006,-0.03801652892561991,,
99,,,2014-01-27 00:00:00+00:00,,175.16,177.92,164.71,169.62,8716400.0,-5.539999999999992,-0.03162822562228815,-4.97999999999999,-0.02852233676975935,,
99,,,2014-01-28 00:00:00+00:00,,171.5,178.98,171.0,178.38,6093400.0,6.8799999999999955,0.040116618075801726,8.759999999999991,0.05164485320127343,,
99,,,2014-01-29 00:00:00+00:00,,175.3,179.09,173.131,175.23,5935500.0,-0.0700000000000216,-0.0003993154592129013,-3.1500000000000057,-0.017658930373360304,,
99,,,2014-01-30 00:00:00+00:00,,178.0,184.78,177.01,182.84,8565000.0,4.840000000000003,0.027191011235955076,7.610000000000014,0.04342863664897578,,
99,,,2014-01-31 00:00:00+00:00,,178.85,186.0,178.5146,181.41,6508800.0,2.5600000000000023,0.014313670673748965,-1.4300000000000068,-0.007821045723036546,,
99,,,2014-02-03 00:00:00+00:00,,182.89,184.8797,175.16,177.11,6764900.0,-5.779999999999973,-0.031603696210836967,-4.299999999999983,-0.02370321371478956,,
99,,,2014-02-04 00:00:00+00:00,,180.7,181.6,176.2,178.73,4686300.0,-1.9699999999999989,-0.01090204759269507,1.6199999999999761,0.009146857884930082,,
99,,,2014-02-05 00:00:00+00:00,,178.3,180.59,169.36,174.42,7268000.0,-3.880000000000024,-0.021761076836792057,-4.310000000000002,-0.024114586247412362,,
99,,,2014-02-06 00:00:00+00:00,,176.3,180.11,176.0,178.38,5841600.0,2.079999999999984,0.011798071469086693,3.960000000000008,0.02270381836945301,,
99,,,2014-02-07 00:00:00+00:00,,181.01,186.63,179.6,186.53,8928500.0,5.52000000000001,0.030495552731893322,8.150000000000006,0.04568897858504317,,
99,,,2014-02-10 00:00:00+00:00,,189.34,199.3,189.32,196.56,12970700.0,7.219999999999999,0.03813246012464349,10.030000000000001,0.05377151128504809,,
99,,,2014-02-11 00:00:00+00:00,,199.19,202.2,192.7,196.62,10709900.0,-2.569999999999993,-0.01290225412922332,0.060000000000002274,0.00030525030525030417,,
99,,,2014-02-12 00:00:00+00:00,,195.78,198.269,194.32,195.32,5173700.0,-0.46000000000000796,-0.002349576054755378,-1.3000000000000114,-0.0066117383785984085,,
99,,,2014-02-13 00:00:00+00:00,,193.34,202.72,193.25,199.63,8029300.0,6.289999999999992,0.03253336091858897,4.310000000000002,0.02206635265205814,,
99,,,2014-02-14 00:00:00+00:00,,198.1,201.88,197.0,198.23,6158000.0,0.12999999999999545,0.0006562342251387958,-1.4000000000000057,-0.0070129740019035935,,
99,,,2014-02-18 00:00:00+00:00,,205.244,206.0,201.3601,203.7,9332800.0,-1.5440000000000111,-0.007522753405702535,5.469999999999999,0.027594208747414584,,
99,,,2014-02-19 00:00:00+00:00,,203.7,203.7,193.41,193.64,16169000.0,-10.060000000000002,-0.049386352479135996,-10.060000000000002,-0.04938635247913603,,
99,,,2014-02-20 00:00:00+00:00,,215.01,215.21,206.27,209.97,18002300.0,-5.039999999999992,-0.023440770196735,16.330000000000013,0.08433174963850454,,
99,,,2014-02-21 00:00:00+00:00,,211.64,213.98,209.19,209.6,7818800.0,-2.039999999999992,-0.009639009639009603,-0.37000000000000455,-0.0017621564985473848,,
99,,,2014-02-24 00:00:00+00:00,,208.7599,218.36,208.32,217.65,8278400.0,8.890100000000018,0.04258528577566869,8.050000000000011,0.03840648854961848,,
99,,,2014-02-25 00:00:00+00:00,,230.0,259.2,228.45,248.0,32681700.0,18.0,0.0782608695652174,30.349999999999994,0.1394440615667356,,
99,,,2014-02-26 00:00:00+00:00,,258.58,265.0,247.5,253.0,24604600.0,-5.579999999999984,-0.02157939515817149,5.0,0.02016129032258074,,
99,,,2014-02-27 00:00:00+00:00,,261.25,261.9,248.33,252.54,17945800.0,-8.710000000000008,-0.033339712918660315,-0.46000000000000796,-0.0018181818181818299,,
99,,,2014-02-28 00:00:00+00:00,,249.65,252.68,242.55,244.81,14589800.0,-4.840000000000003,-0.019387141998798332,-7.72999999999999,-0.030609012433673866,,
99,,,2014-03-03 00:00:00+00:00,,237.26,251.65,234.99,250.56,13089300.0,13.300000000000011,0.056056646716682174,5.75,0.023487602630611448,,
99,,,2014-03-04 00:00:00+00:00,,258.48,260.0,252.83,254.84,8745600.0,-3.640000000000015,-0.014082327452801047,4.280000000000001,0.01708173690932302,,
99,,,2014-03-05 00:00:00+00:00,,256.72,256.99,251.8,252.66,5935700.0,-4.060000000000031,-0.01581489560610794,-2.180000000000007,-0.008554387066394664,,
99,,,2014-03-06 00:00:00+00:00,,254.14,257.5,249.45,252.94,7361100.0,-1.1999999999999886,-0.004721806878098641,0.28000000000000114,0.0011082086598590557,,
99,,,2014-03-07 00:00:00+00:00,,252.94,254.85,244.41,246.21,7812300.0,-6.72999999999999,-0.02660710049814181,-6.72999999999999,-0.026607100498141856,,
99,,,2014-03-10 00:00:00+00:00,,242.7,243.0,236.06,238.84,7728100.0,-3.859999999999985,-0.015904408735063803,-7.3700000000000045,-0.029933796352707098,,
99,,,2014-03-11 00:00:00+00:00,,236.5,244.6,232.4262,234.41,8810100.0,-2.0900000000000034,-0.008837209302325595,-4.430000000000007,-0.01854798191257745,,
99,,,2014-03-12 00:00:00+00:00,,231.5,247.5,231.11,241.49,9754400.0,9.990000000000009,0.04315334773218146,7.0800000000000125,0.03020348961221786,,
99,,,2014-03-13 00:00:00+00:00,,243.79,244.19,234.0,237.79,6236300.0,-6.0,-0.024611345830427827,-3.700000000000017,-0.015321545405606929,,
99,,,2014-03-14 00:00:00+00:00,,235.29,236.9365,228.32,230.97,8289700.0,-4.319999999999993,-0.01836032130562282,-6.819999999999993,-0.028680768745531715,,
99,,,2014-03-17 00:00:00+00:00,,234.95,237.93,230.5,233.98,5912600.0,-0.9699999999999989,-0.004128537986805699,3.009999999999991,0.013031995497250648,,
99,,,2014-03-18 00:00:00+00:00,,236.95,241.5,235.02,240.04,6242300.0,3.0900000000000034,0.013040725891538315,6.060000000000002,0.02589964954269597,,
99,,,2014-03-19 00:00:00+00:00,,241.39,241.55,233.51,235.84,5071300.0,-5.549999999999983,-0.02299183893284719,-4.199999999999989,-0.017497083819363435,,
99,,,2014-03-20 00:00:00+00:00,,236.16,239.25,233.36,234.91,3817900.0,-1.25,-0.005293021680216802,-0.9300000000000068,-0.003943351424694708,,
99,,,2014-03-21 00:00:00+00:00,,236.02,236.2,227.5,228.89,8216900.0,-7.130000000000024,-0.03020930429624618,-6.02000000000001,-0.025626835809459014,,
99,,,2014-03-24 00:00:00+00:00,,229.75,229.9,210.27,220.17,11328800.0,-9.580000000000013,-0.04169749727965185,-8.719999999999999,-0.03809690244222119,,
99,,,2014-03-25 00:00:00+00:00,,224.14,227.05,217.9,220.44,7865400.0,-3.6999999999999886,-0.01650753993040059,0.27000000000001023,0.0012263251124131624,,
99,,,2014-03-26 00:00:00+00:00,,221.95,222.6,211.3501,212.96,6907300.0,-8.98999999999998,-0.04050461815724254,-7.47999999999999,-0.03393213572854292,,
99,,,2014-03-27 00:00:00+00:00,,212.37,213.6,203.0,207.32,9495700.0,-5.050000000000011,-0.02377925319018699,-5.640000000000015,-0.026483846731780725,,
99,,,2014-03-28 00:00:00+00:00,,212.8,216.72,210.27,212.37,9684800.0,-0.4300000000000068,-0.002020676691729355,5.050000000000011,0.02435847964499338,,
99,,,2014-03-31 00:00:00+00:00,,216.5,216.75,206.39,208.45,8380000.0,-8.050000000000011,-0.03718244803695155,-3.920000000000016,-0.01845835099119464,,
99,,,2014-04-01 00:00:00+00:00,,209.02,218.16,208.58,216.97,7371400.0,7.949999999999989,0.03803463783370007,8.52000000000001,0.040873111057807776,,
99,,,2014-04-02 00:00:00+00:00,,220.0,230.89,218.05,230.29,10782300.0,10.289999999999992,0.04677272727272724,13.319999999999993,0.061390975710927664,,
99,,,2014-04-03 00:00:00+00:00,,230.3,235.73,222.0,225.4,10923700.0,-4.900000000000006,-0.021276595744680875,-4.889999999999986,-0.021234096139649994,,
99,,,2014-04-04 00:00:00+00:00,,226.01,228.27,211.25,212.225,11345600.0,-13.784999999999997,-0.06099287642139727,-13.175000000000011,-0.05845164152617577,,
99,,,2014-04-07 00:00:00+00:00,,205.81,216.2,203.51,207.52,9855500.0,1.710000000000008,0.008308634177153724,-4.704999999999984,-0.022169866886558975,,
99,,,2014-04-08 00:00:00+00:00,,210.05,216.4899,206.42,215.46,6889300.0,5.409999999999997,0.025755772435134473,7.939999999999998,0.03826137239784111,,
99,,,2014-04-09 00:00:00+00:00,,216.76,218.45,210.89,216.93,5157900.0,0.17000000000001592,0.0007842775419819889,1.4699999999999989,0.006822612085769952,,
99,,,2014-04-10 00:00:00+00:00,,216.82,217.5,203.7901,204.19,7211500.0,-12.629999999999995,-0.05825108384835345,-12.740000000000009,-0.058728622136173025,,
99,,,2014-04-11 00:00:00+00:00,,200.61,207.0,198.6,203.78,9067200.0,3.1699999999999875,0.015801804496286265,-0.4099999999999966,-0.002007933787159022,,
99,,,2014-04-14 00:00:00+00:00,,207.6,208.44,194.41,198.09,7703000.0,-9.509999999999991,-0.04580924855491325,-5.689999999999998,-0.027922269113750064,,
99,,,2014-04-15 00:00:00+00:00,,199.09,199.29,184.32,193.91,13659300.0,-5.180000000000007,-0.026018383645587458,-4.180000000000007,-0.02110151951133321,,
99,,,2014-04-16 00:00:00+00:00,,197.0,199.99,190.82,199.11,7202200.0,2.1100000000000136,0.010710659898477226,5.200000000000017,0.02681656438553981,,
99,,,2014-04-17 00:00:00+00:00,,199.61,202.29,194.08,198.12,5926800.0,-1.490000000000009,-0.007464555883973794,-0.9900000000000091,-0.004972125960524432,,
99,,,2014-04-21 00:00:00+00:00,,197.08,206.2,194.0,204.38,5258200.0,7.299999999999983,0.03704079561599342,6.259999999999991,0.031597011911972395,,
99,,,2014-04-22 00:00:00+00:00,,206.36,219.33,205.01,218.64,9804700.0,12.279999999999973,0.05950765652258176,14.259999999999991,0.06977199334572859,,
99,,,2014-04-23 00:00:00+00:00,,216.33,216.74,207.0,207.99,7295600.0,-8.340000000000003,-0.03855221189848843,-10.649999999999977,-0.048710208562019686,,
99,,,2014-04-24 00:00:00+00:00,,210.81,212.8,203.2,207.86,5495200.0,-2.9499999999999886,-0.01399364356529571,-0.12999999999999545,-0.0006250300495216354,,
99,,,2014-04-25 00:00:00+00:00,,202.0,206.7,197.65,199.85,6996700.0,-2.1500000000000057,-0.010643564356435672,-8.01000000000002,-0.03853555277590692,,
99,,,2014-04-28 00:00:00+00:00,,200.0,203.7899,190.5,198.51,7042000.0,-1.490000000000009,-0.007450000000000045,-1.3400000000000034,-0.006705028771578747,,
99,,,2014-04-29 00:00:00+00:00,,198.21,207.149,195.5301,206.92,5779100.0,8.70999999999998,0.04394329246758478,8.409999999999997,0.04236562389804033,,
99,,,2014-04-30 00:00:00+00:00,,203.6,208.16,201.28,207.89,4440600.0,4.289999999999992,0.02107072691552059,0.9699999999999989,0.00468780204910102,,
99,,,2014-05-01 00:00:00+00:00,,207.08,214.02,205.69,207.73,5439900.0,0.6499999999999773,0.0031388835232759186,-0.1599999999999966,-0.0007696377892154604,,
99,,,2014-05-02 00:00:00+00:00,,208.6,211.36,206.52,210.91,4086800.0,2.3100000000000023,0.011073825503355715,3.180000000000007,0.015308332932171709,,
99,,,2014-05-05 00:00:00+00:00,,209.48,217.69,208.52,216.61,5147000.0,7.130000000000024,0.03403666221118973,5.700000000000017,0.02702574557868287,,
99,,,2014-05-06 00:00:00+00:00,,216.6,218.6596,206.85,207.28,5636700.0,-9.319999999999993,-0.043028624192059065,-9.330000000000013,-0.04307280365634092,,
99,,,2014-05-07 00:00:00+00:00,,209.64,210.2,197.25,201.35,10179300.0,-8.289999999999992,-0.03954398015645866,-5.930000000000007,-0.02860864531069085,,
99,,,2014-05-08 00:00:00+00:00,,182.0,194.4,178.0,178.59,20056600.0,-3.4099999999999966,-0.018736263736263716,-22.75999999999999,-0.11303700024832375,,
99,,,2014-05-09 00:00:00+00:00,,179.86,183.4,177.22,182.26,8495200.0,2.3999999999999773,0.013343711775825514,3.6699999999999875,0.020549862814267295,,
99,,,2014-05-12 00:00:00+00:00,,183.87,187.19,179.88,184.67,7002300.0,0.799999999999983,0.004350900092456534,2.4099999999999966,0.013222868429715762,,
99,,,2014-05-13 00:00:00+00:00,,183.76,191.34,183.0,190.16,7097200.0,6.400000000000006,0.034828036569438434,5.490000000000009,0.029728705258027954,,
99,,,2014-05-14 00:00:00+00:00,,188.95,193.48,187.1,190.62,5406700.0,1.670000000000016,0.00883831701508344,0.46000000000000796,0.002419015565839233,,
99,,,2014-05-15 00:00:00+00:00,,189.98,192.6599,185.3,188.59,6040400.0,-1.3899999999999864,-0.007316559637856545,-2.030000000000001,-0.010649459657958271,,
99,,,2014-05-16 00:00:00+00:00,,188.95,192.04,187.72,191.56,4487700.0,2.6100000000000136,0.013813178089441724,2.969999999999999,0.015748449016384836,,
99,,,2014-05-19 00:00:00+00:00,,190.72,196.89,190.0,196.09,4571700.0,5.3700000000000045,0.028156459731543647,4.530000000000001,0.023647943203173982,,
99,,,2014-05-20 00:00:00+00:00,,196.94,199.33,193.0701,195.3,5546100.0,-1.6399999999999864,-0.008327409363257775,-0.789999999999992,-0.004028762303024069,,
99,,,2014-05-21 00:00:00+00:00,,196.18,199.87,194.79,199.45,5285400.0,3.269999999999982,0.016668365786522487,4.149999999999977,0.021249359959037317,,
99,,,2014-05-22 00:00:00+00:00,,200.35,206.88,199.5604,204.88,6214500.0,4.530000000000001,0.022610431744447223,5.430000000000007,0.027224868388067147,,
99,,,2014-05-23 00:00:00+00:00,,204.53,207.76,202.5,207.3,4006800.0,2.7700000000000102,0.013543245489659269,2.420000000000016,0.01181179226864515,,
99,,,2014-05-27 00:00:00+00:00,,208.52,213.87,207.7,211.56,5341100.0,3.039999999999992,0.014578937272204067,4.259999999999991,0.020549927641099863,,
99,,,2014-05-28 00:00:00+00:00,,210.02,212.77,205.26,210.24,5495100.0,0.21999999999999886,0.0010475192838777204,-1.3199999999999932,-0.006239364719228591,,
99,,,2014-05-29 00:00:00+00:00,,210.57,212.49,207.72,210.24,3692500.0,-0.3299999999999841,-0.001567174811226595,0.0,0.0,,
99,,,2014-05-30 00:00:00+00:00,,210.3,214.8,207.02,207.77,5581100.0,-2.530000000000001,-0.012030432715168812,-2.469999999999999,-0.01174847792998479,,
99,,,2014-06-02 00:00:00+00:00,,207.33,209.35,201.67,204.7,4655100.0,-2.630000000000024,-0.012685091400183398,-3.0700000000000216,-0.014775954180103135,,
99,,,2014-06-03 00:00:00+00:00,,203.49,208.0,202.59,204.94,3860800.0,1.4499999999999886,0.007125657280455986,0.2400000000000091,0.0011724474841232624,,
99,,,2014-06-04 00:00:00+00:00,,204.35,206.26,200.396,203.99,3427400.0,-0.3599999999999852,-0.0017616833863468816,-0.9499999999999886,-0.004635503074070457,,
99,,,2014-06-05 00:00:00+00:00,,204.47,209.2,204.05,206.9,4054600.0,2.430000000000007,0.011884384017215272,2.9099999999999966,0.014265405166919987,,
99,,,2014-06-06 00:00:00+00:00,,209.75,210.81,207.18,208.171,3073800.0,-1.5790000000000077,-0.007528009535160943,1.2709999999999866,0.0061430642822619674,,
99,,,2014-06-09 00:00:00+00:00,,207.95,209.99,204.2,205.31,2805700.0,-2.6399999999999864,-0.012695359461408928,-2.86099999999999,-0.013743508942167693,,
99,,,2014-06-10 00:00:00+00:00,,204.43,206.97,201.55,202.3,3514700.0,-2.1299999999999955,-0.010419214401017441,-3.009999999999991,-0.014660756904193661,,
99,,,2014-06-11 00:00:00+00:00,,201.5,205.0,199.251,204.47,3977500.0,2.969999999999999,0.014739454094292798,2.1699999999999875,0.010726643598615748,,
99,,,2014-06-12 00:00:00+00:00,,205.1,209.88,202.71,203.52,5993700.0,-1.579999999999984,-0.007703559239395339,-0.9499999999999886,-0.004646158360639641,,
99,,,2014-06-13 00:00:00+00:00,,204.78,206.79,201.584,206.42,3544300.0,1.6399999999999864,0.008008594589315295,2.8999999999999773,0.014249213836477814,,
99,,,2014-06-16 00:00:00+00:00,,206.76,225.49,206.26,224.61,13193100.0,17.850000000000023,0.08633197910621021,18.190000000000026,0.0881213060749928,,
99,,,2014-06-17 00:00:00+00:00,,224.11,235.54,222.85,231.67,13246700.0,7.559999999999974,0.033733434474142045,7.059999999999974,0.03143226036240576,,
99,,,2014-06-18 00:00:00+00:00,,231.5,231.71,226.12,227.12,6940200.0,-4.3799999999999955,-0.018920086393088533,-4.549999999999983,-0.019640005179781483,,
99,,,2014-06-19 00:00:00+00:00,,228.88,235.31,227.0,227.79,8793100.0,-1.0900000000000034,-0.004762320866829795,0.6699999999999875,0.0029499823881646847,,
